transaction_id,customer_id,purchase_date,product_category,product_model,brand,brand_origin,brand_tier,product_status,price_tzs,quantity,total_amount_tzs,quality_score,price_factor,quality_factor,brand_preference,cultural_compatibility,social_influence,status_factor,origin_factor,utility_score,purchase_channel,payment_method,age,gender,region,religion,ethnic_group,education,income_bracket,mobile_money,tech_savvy_score,brand_loyalty,price_sensitivity,quality_sensitivity,cultural_preference_strength,price_per_unit,is_weekend_purchase,purchase_month,purchase_year,customer_satisfaction,is_repeat_customer
TRX_000074,CUST_00751,2025-02-02,Mobile Phone,iPhone 13,Apple,USA,Premium,New,1287505,1,1287505,9.6,0.431,0.346,0.78,1.0,1.138,1.0,1.0,0.563,Physical Store,Cash,28,Female,Arusha,Christian,Others,Primary,"500,001-1,000,000",Airtel Money,4,0.16,0.53,0.36,0.0,1287505,1,2,2025,0.72,1
TRX_000075,CUST_03787,2025-02-15,Mobile Phone,Huawei Y6,Huawei,China,Premium,New,754757,1,754757,9.9,0.459,0.742,0.635,0.9,0.808,1.0,1.0,0.858,Online,Cash,22,Male,Dar es Salaam,Muslim,Others,Primary,"<200,000",Airtel Money,2,0.27,0.86,0.75,0.3,754757,1,2,2025,0.84,1
TRX_000076,CUST_00221,2025-02-11,Mobile Phone,Nokia C3,Nokia,Finland,Mid-Range,New,369990,1,369990,6.7,0.279,0.342,0.6,0.9,0.897,1.0,1.0,0.339,Physical Store,Mobile Money,15,Male,Tanga,Muslim,Chagga,Bachelor,"<200,000",Airtel Money,4,0.2,0.78,0.51,0.7,369990,0,2,2025,0.73,1
TRX_000077,CUST_01113,2025-02-28,Mobile Phone,Infinix Hot 10,Infinix,China,Mid-Range,New,454348,1,454348,6.3,0.5,0.473,0.8,0.9,0.846,1.0,1.0,0.757,Online,Cash,34,Female,Dodoma,Muslim,Others,Primary,"500,001-1,000,000",M-Pesa,4,0.4,0.44,0.75,0.7,454348,0,2,2025,0.69,1
TRX_000078,CUST_01109,2025-02-15,Mobile Phone,Samsung Galaxy A23,Samsung,South Korea,Premium,New,2298286,1,2298286,8.9,0.0,0.756,0.75,0.9,0.748,1.0,1.0,0.368,Physical Store,Cash,15,Female,Arusha,Muslim,Sukuma,Bachelor,"200,000-500,000",Airtel Money,4,0.1,0.78,0.85,0.7,2298286,1,2,2025,0.47,1
TRX_000079,CUST_01830,2025-02-03,Mobile Phone,Infinix Note 11,Infinix,China,Mid-Range,New,281921,1,281921,6.9,0.478,0.566,0.635,0.9,0.798,1.0,1.0,0.667,Physical Store,Mobile Money,28,Male,Zanzibar,Muslim,Others,Bachelor,"500,001-1,000,000",Tigo Pesa,5,0.07,0.74,0.82,0.5,281921,0,2,2025,0.76,1
TRX_000080,CUST_04833,2025-01-25,Mobile Phone,Infinix Hot 11,Infinix,China,Mid-Range,New,523944,1,523944,7.2,0.0,0.468,0.72,1.0,0.702,1.0,1.0,0.358,Physical Store,Mobile Money,26,Female,Mbeya,Other,Others,Diploma,"<200,000",M-Pesa,5,0.24,0.98,0.65,0.0,523944,1,1,2025,0.73,1
TRX_000081,CUST_04920,2025-02-10,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,New,430676,1,430676,6.3,0.0,0.34,0.555,0.9,0.61,1.0,1.0,0.338,Physical Store,Cash,25,Male,Mbeya,Muslim,Others,No formal,"200,000-500,000",M-Pesa,3,0.11,0.93,0.54,0.3,430676,0,2,2025,0.69,1
TRX_000082,CUST_04109,2025-02-28,Mobile Phone,Vivo Y20,Vivo,China,Mid-Range,New,548847,1,548847,6.9,0.0,0.545,0.595,1.0,0.55,1.0,1.0,0.589,Online,Cash,33,Male,Arusha,Christian,Others,Primary,"200,000-500,000",Airtel Money,3,0.19,0.77,0.79,0.5,548847,0,2,2025,0.7,1
TRX_000083,CUST_01754,2025-02-07,Mobile Phone,Xiaomi Redmi 9,Xiaomi,China,Mid-Range,Used,134266,1,134266,6.4,0.728,0.218,0.735,1.0,0.515,0.6,1.0,0.764,Online,Cash,22,Female,Arusha,Christian,Gogo,Master+,"200,000-500,000",M-Pesa,2,0.47,0.81,0.34,0.7,134266,0,2,2025,0.76,1
TRX_000084,CUST_00859,2024-12-07,Mobile Phone,Huawei Y7,Huawei,China,Premium,New,1219153,1,1219153,9.6,0.055,0.346,0.685,0.9,0.686,1.0,1.0,0.479,Physical Store,Mobile Money,24,Male,Mwanza,Muslim,Others,Secondary,"<200,000",Tigo Pesa,5,0.37,0.93,0.36,0.3,1219153,1,12,2024,0.73,0
TRX_000085,CUST_03249,2025-01-28,Mobile Phone,iPhone 11,Apple,USA,Premium,New,911773,1,911773,9.0,0.453,0.531,0.775,0.9,0.743,1.0,1.0,0.59,Physical Store,Cash,27,Female,Dar es Salaam,Muslim,Others,Primary,"500,001-1,000,000",None,3,0.15,0.72,0.59,0.7,911773,0,1,2025,0.76,1
TRX_000086,CUST_01907,2025-01-29,Mobile Phone,Xiaomi Redmi Note 10,Xiaomi,China,Mid-Range,New,269216,1,269216,7.2,0.394,0.382,0.57,1.0,0.894,1.0,1.0,0.439,Physical Store,Cash,30,Male,Dar es Salaam,Christian,Sukuma,Diploma,"200,000-500,000",M-Pesa,4,0.14,0.9,0.53,0.3,269216,0,1,2025,0.78,1
TRX_000087,CUST_03294,2025-02-24,Mobile Phone,Huawei P40,Huawei,China,Premium,New,1710364,1,1710364,8.9,0.0,0.445,0.59,1.0,0.904,1.0,1.0,0.581,Physical Store,Mobile Money,45,Female,Mwanza,Christian,Others,Secondary,"200,000-500,000",Airtel Money,4,0.18,0.96,0.5,0.3,1710364,0,2,2025,0.59,1
TRX_000088,CUST_02263,2025-02-24,Mobile Phone,iPhone 13,Apple,USA,Premium,New,674285,1,674285,8.3,0.781,0.739,0.85,1.0,1.148,1.0,0.8,0.839,Physical Store,Cash,40,Male,Mbeya,Christian,Others,Secondary,"1,000,001-2,000,000",M-Pesa,4,0.3,0.39,0.89,1.0,674285,0,2,2025,0.76,1
TRX_000089,CUST_02880,2024-12-26,Mobile Phone,Infinix Hot 11,Infinix,China,Mid-Range,New,309461,1,309461,7.2,0.226,0.468,0.86,1.0,0.91,1.0,1.0,0.551,Physical Store,Cash,25,Male,Dar es Salaam,Christian,Others,Diploma,"<200,000",Tigo Pesa,4,0.52,1.0,0.65,0.5,309461,0,12,2024,0.77,0
TRX_000090,CUST_02538,2025-01-30,Mobile Phone,iPhone 12,Apple,USA,Premium,New,1941220,1,1941220,8.8,0.353,0.299,0.955,1.0,1.028,1.0,1.0,0.517,Physical Store,Cash,25,Female,Mbeya,Christian,Gogo,Primary,"1,000,001-2,000,000",Tigo Pesa,2,0.51,0.4,0.34,0.0,1941220,0,1,2025,0.54,1
TRX_000091,CUST_00755,2025-02-25,Mobile Phone,Itel A36,Itel,China,Budget,New,215638,1,215638,6.0,0.281,0.348,0.625,1.0,0.523,1.0,1.0,0.626,Physical Store,Cash,30,Female,Mbeya,Christian,Others,Diploma,"500,001-1,000,000",Tigo Pesa,3,0.25,0.5,0.58,0.3,215638,0,2,2025,0.72,1
TRX_000092,CUST_03840,2025-02-01,Mobile Phone,iPhone 12,Apple,USA,Premium,New,2264257,1,2264257,8.7,0.0,0.296,0.735,1.0,0.804,1.0,1.0,0.621,Physical Store,Mobile Money,21,Male,Dar es Salaam,Christian,Nyamwezi,No formal,"200,000-500,000",Airtel Money,4,0.07,0.89,0.34,0.5,2264257,1,2,2025,0.47,1
TRX_000093,CUST_00511,2025-01-19,Mobile Phone,Huawei P40,Huawei,China,Premium,New,1044869,1,1044869,8.7,0.678,0.705,0.72,1.0,0.908,1.0,1.0,0.919,Physical Store,Mobile Money,20,Male,Dar es Salaam,Christian,Sukuma,Diploma,"1,000,001-2,000,000",M-Pesa,3,0.44,0.37,0.81,0.0,1044869,1,1,2025,0.71,1
TRX_000094,CUST_00922,2025-01-09,Mobile Phone,Tecno Spark 8,Tecno,China,Mid-Range,New,305784,1,305784,7.5,0.457,0.592,0.82,0.9,0.78,1.0,1.0,0.697,Physical Store,Cash,32,Female,Arusha,Muslim,Chagga,Primary,"200,000-500,000",M-Pesa,4,0.44,0.71,0.79,0.3,305784,0,1,2025,0.79,0
TRX_000095,CUST_03702,2025-01-03,Mobile Phone,Tecno Spark 8,Tecno,China,Mid-Range,New,408378,1,408378,7.7,0.612,0.239,0.8,0.9,0.534,1.0,1.0,0.419,Physical Store,Mobile Money,51,Female,Arusha,Muslim,Others,No formal,"1,000,001-2,000,000",M-Pesa,3,0.4,0.38,0.31,0.5,408378,0,1,2025,0.78,1
TRX_000096,CUST_01237,2025-02-16,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,New,526682,1,526682,7.2,0.0,0.619,0.645,0.9,0.668,1.0,1.0,0.273,Physical Store,Cash,26,Male,Tanga,Muslim,Nyamwezi,Diploma,"<200,000",M-Pesa,3,0.29,0.96,0.86,0.5,526682,1,2,2025,0.73,1
TRX_000097,CUST_00838,2025-02-28,Mobile Phone,Nokia C3,Nokia,Finland,Mid-Range,New,548886,1,548886,6.9,0.0,0.573,0.58,0.9,0.623,1.0,1.0,0.317,Physical Store,Mobile Money,39,Female,Arusha,Muslim,Others,Secondary,"200,000-500,000",M-Pesa,2,0.16,0.95,0.83,0.5,548886,0,2,2025,0.7,1
TRX_000098,CUST_04009,2025-02-18,Mobile Phone,Samsung Galaxy A23,Samsung,South Korea,Premium,New,2048895,1,2048895,8.9,0.0,0.614,1.075,1.0,0.833,1.0,1.0,0.425,Physical Store,Cash,48,Male,Dodoma,Christian,Haya,No formal,"<200,000",Tigo Pesa,3,0.75,0.89,0.69,0.3,2048895,0,2,2025,0.52,1
TRX_000099,CUST_03903,2025-02-04,Mobile Phone,iPhone 14,Apple,USA,Premium,New,2261809,1,2261809,8.8,0.0,0.722,0.91,0.9,1.12,1.0,1.0,0.598,Physical Store,Cash,62,Male,Zanzibar,Muslim,Sukuma,Secondary,"200,000-500,000",Tigo Pesa,2,0.42,0.99,0.82,0.7,2261809,0,2,2025,0.48,1
TRX_000100,CUST_02445,2025-02-26,Mobile Phone,iPhone 14,Apple,USA,Premium,New,1473045,1,1473045,8.1,0.0,0.535,0.735,0.9,0.834,1.0,1.0,0.335,Physical Store,Cash,16,Male,Arusha,Muslim,Sukuma,No formal,"<200,000",M-Pesa,1,0.07,0.9,0.66,0.5,1473045,0,2,2025,0.59,1
TRX_000101,CUST_01243,2025-01-19,Mobile Phone,Samsung Galaxy A13,Samsung,South Korea,Premium,New,2203213,1,2203213,8.8,0.0,0.343,0.715,1.0,0.764,1.0,1.0,0.496,Physical Store,Cash,23,Male,Mwanza,Christian,Others,Diploma,"200,000-500,000",Airtel Money,1,0.03,0.71,0.39,0.5,2203213,1,1,2025,0.49,0
TRX_000102,CUST_00551,2025-02-12,Mobile Phone,Samsung Galaxy A23,Samsung,South Korea,Premium,New,1879225,1,1879225,8.4,0.0,0.664,0.88,1.0,1.1,1.0,1.0,0.629,Physical Store,Mobile Money,36,Female,Zanzibar,Christian,Chagga,Primary,"<200,000",M-Pesa,4,0.36,0.89,0.79,0.0,1879225,0,2,2025,0.53,1
TRX_000103,CUST_01005,2025-02-22,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,New,323335,1,323335,7.6,0.725,0.578,0.615,1.0,0.809,1.0,1.0,0.673,Physical Store,Mobile Money,31,Male,Arusha,Christian,Nyamwezi,Secondary,">2,000,000",None,3,0.23,0.34,0.76,0.5,323335,1,2,2025,0.79,1
TRX_000104,CUST_04129,2025-02-28,Mobile Phone,Nokia G10,Nokia,Finland,Mid-Range,New,469528,1,469528,7.8,0.319,0.273,0.565,0.9,0.779,1.0,1.0,0.552,Physical Store,Cash,39,Female,Dodoma,Muslim,Gogo,Diploma,"500,001-1,000,000",Halopesa,3,0.13,0.58,0.35,0.0,469528,0,2,2025,0.77,1
TRX_000105,CUST_04812,2025-01-30,Mobile Phone,Samsung Galaxy A23,Samsung,South Korea,Premium,New,617631,1,617631,8.6,0.614,0.662,0.795,1.0,1.062,1.0,1.0,0.845,Mobile,Cash,39,Male,Mwanza,Christian,Sukuma,No formal,"<200,000",Tigo Pesa,2,0.19,0.75,0.77,0.3,617631,0,1,2025,0.79,1
TRX_000106,CUST_04819,2025-02-25,Mobile Phone,Huawei P40,Huawei,China,Premium,New,1672108,1,1672108,8.9,0.122,0.659,0.59,1.0,0.958,1.0,1.0,0.419,Physical Store,Cash,31,Male,Dar es Salaam,Christian,Others,Secondary,"500,001-1,000,000",Tigo Pesa,2,0.18,0.63,0.74,0.3,1672108,0,2,2025,0.6,1
TRX_000107,CUST_01530,2025-02-17,Mobile Phone,Huawei P30,Huawei,China,Premium,New,723073,1,723073,9.9,0.524,0.465,0.66,1.0,0.645,1.0,1.0,0.603,Online,Card,32,Female,Tanga,Christian,Others,Primary,"200,000-500,000",Airtel Money,1,0.32,0.79,0.47,0.3,723073,0,2,2025,0.85,1
TRX_000108,CUST_04363,2025-02-25,Mobile Phone,Nokia C2,Nokia,Finland,Mid-Range,New,522439,1,522439,7.0,0.138,0.504,0.57,1.0,0.976,1.0,1.0,0.547,Physical Store,Mobile Money,42,Male,Mwanza,Christian,Sukuma,Diploma,"500,001-1,000,000",M-Pesa,5,0.14,0.66,0.72,0.3,522439,0,2,2025,0.72,1
TRX_000109,CUST_00140,2024-12-31,Mobile Phone,Samsung Galaxy S22,Samsung,South Korea,Premium,New,1082572,1,1082572,8.6,0.17,0.318,0.81,1.0,0.688,1.0,1.0,0.511,Online,Cash,33,Female,Dar es Salaam,Christian,Others,Secondary,"200,000-500,000",Tigo Pesa,1,0.22,0.92,0.37,0.7,1082572,0,12,2024,0.7,0
TRX_000110,CUST_00014,2024-12-29,Mobile Phone,Tecno Camon 18,Tecno,China,Mid-Range,New,553613,1,553613,6.2,0.46,0.291,0.915,1.0,0.823,1.0,1.0,0.414,Physical Store,Cash,40,Female,Arusha,Christian,Nyamwezi,Primary,"1,000,001-2,000,000",Tigo Pesa,4,0.63,0.39,0.47,0.0,553613,1,12,2024,0.66,1
TRX_000111,CUST_03917,2025-02-27,Mobile Phone,Infinix Hot 10,Infinix,China,Mid-Range,New,522858,1,522858,6.2,0.0,0.31,0.77,0.9,0.602,1.0,1.0,0.637,Physical Store,Mobile Money,34,Male,Dodoma,Muslim,Gogo,Diploma,"<200,000",M-Pesa,4,0.34,0.81,0.5,0.7,522858,0,2,2025,0.67,0
TRX_000112,CUST_03497,2025-02-25,Mobile Phone,Tecno Spark 8,Tecno,China,Mid-Range,New,585920,1,585920,6.8,0.0,0.286,0.775,0.9,0.694,1.0,1.0,0.349,Physical Store,Cash,25,Female,Zanzibar,Muslim,Sukuma,Primary,"500,001-1,000,000",Airtel Money,4,0.35,0.74,0.42,0.3,585920,0,2,2025,0.69,0
TRX_000113,CUST_00185,2024-11-29,Mobile Phone,Oppo A15,Oppo,China,Mid-Range,New,542733,1,542733,7.2,0.335,0.331,0.635,0.9,0.94,1.0,1.0,0.785,Physical Store,Cash,26,Female,Mwanza,Muslim,Sukuma,Secondary,"500,001-1,000,000",M-Pesa,4,0.27,0.49,0.46,0.3,542733,0,11,2024,0.72,1
TRX_000114,CUST_04779,2025-02-15,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,1963929,1,1963929,9.8,0.0,0.657,0.775,1.0,0.797,1.0,1.0,0.462,Physical Store,Mobile Money,47,Male,Arusha,Other,Others,No formal,"200,000-500,000",Tigo Pesa,5,0.15,0.72,0.67,0.7,1963929,1,2,2025,0.6,1
TRX_000115,CUST_02228,2025-02-23,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,930829,1,930829,9.3,0.317,0.67,0.9,1.0,1.009,1.0,1.0,0.532,Physical Store,Cash,43,Male,Mwanza,Christian,Sukuma,Secondary,"<200,000",M-Pesa,4,0.4,0.88,0.72,0.7,930829,1,2,2025,0.77,1
TRX_000116,CUST_03408,2025-02-04,Mobile Phone,Infinix Hot 10,Infinix,China,Mid-Range,New,288131,1,288131,6.1,0.517,0.512,0.915,0.9,0.895,1.0,1.0,0.631,Online,Cash,27,Female,Morogoro,Muslim,Others,Bachelor,"500,001-1,000,000",M-Pesa,4,0.63,0.67,0.84,0.3,288131,0,2,2025,0.71,1
TRX_000117,CUST_02495,2025-02-14,Mobile Phone,Samsung Galaxy A23,Samsung,South Korea,Premium,New,982930,1,982930,9.3,0.451,0.428,0.885,1.0,1.091,1.0,1.0,0.805,Physical Store,Mobile Money,37,Male,Mwanza,Christian,Nyamwezi,Secondary,"500,001-1,000,000",M-Pesa,3,0.37,0.67,0.46,0.7,982930,0,2,2025,0.76,1
TRX_000118,CUST_03703,2025-01-15,Mobile Phone,Samsung Galaxy S22,Samsung,South Korea,Premium,New,795829,1,795829,8.7,0.523,0.296,0.88,1.0,1.096,1.0,1.0,0.707,Physical Store,Card,24,Male,Mwanza,Christian,Sukuma,Primary,"500,001-1,000,000",M-Pesa,1,0.36,0.72,0.34,0.3,795829,0,1,2025,0.76,1
TRX_000119,CUST_02350,2025-02-17,Mobile Phone,iPhone 12,Apple,USA,Premium,New,1846620,1,1846620,9.2,0.354,0.414,0.855,1.0,1.127,1.0,1.0,0.577,Physical Store,Card,30,Female,Dodoma,Christian,Others,Primary,"500,001-1,000,000",M-Pesa,2,0.31,0.42,0.45,0.3,1846620,0,2,2025,0.58,1
TRX_000120,CUST_01796,2025-02-19,Mobile Phone,Tecno Camon 19,Tecno,China,Mid-Range,New,503372,1,503372,7.1,0.056,0.603,0.825,0.9,0.769,1.0,1.0,0.495,Physical Store,Cash,15,Male,Arusha,Muslim,Chagga,Diploma,"<200,000",M-Pesa,4,0.45,0.75,0.85,0.7,503372,0,2,2025,0.73,1
TRX_000121,CUST_01316,2025-02-13,Mobile Phone,Tecno Camon 18,Tecno,China,Mid-Range,New,542716,1,542716,7.8,0.0,0.53,0.9,0.9,0.812,1.0,1.0,0.611,Physical Store,Mobile Money,15,Female,Arusha,Muslim,Sukuma,Diploma,"200,000-500,000",Tigo Pesa,2,0.6,0.74,0.68,0.7,542716,0,2,2025,0.76,0
TRX_000122,CUST_04221,2025-02-26,Mobile Phone,Xiaomi Redmi Note 10,Xiaomi,China,Mid-Range,New,254061,1,254061,6.8,0.581,0.36,0.605,0.9,0.785,1.0,1.0,0.656,Physical Store,Mobile Money,21,Male,Dar es Salaam,Muslim,Others,No formal,"500,001-1,000,000",Tigo Pesa,3,0.21,0.66,0.53,0.0,254061,0,2,2025,0.76,1
TRX_000123,CUST_01000,2024-12-25,Mobile Phone,Huawei Y6,Huawei,China,Premium,New,954531,1,954531,9.2,0.284,0.773,0.545,0.9,0.553,1.0,1.0,0.589,Physical Store,Cash,23,Male,Zanzibar,Muslim,Others,Primary,"200,000-500,000",M-Pesa,4,0.09,0.9,0.84,0.0,954531,0,12,2024,0.76,1
TRX_000124,CUST_02310,2025-02-28,Mobile Phone,Vivo Y20,Vivo,China,Mid-Range,Used,402446,1,402446,6.4,0.497,0.301,0.665,1.0,0.687,0.6,1.0,0.64,Physical Store,Cash,48,Male,Mwanza,Christian,Others,Diploma,"500,001-1,000,000",M-Pesa,2,0.33,0.5,0.47,0.5,402446,0,2,2025,0.7,1
TRX_000125,CUST_04422,2025-02-11,Mobile Phone,Oppo A53,Oppo,China,Mid-Range,New,466751,1,466751,7.0,0.066,0.623,0.615,1.0,0.874,1.0,1.0,0.761,Physical Store,Cash,15,Female,Mwanza,Christian,Gogo,No formal,"<200,000",Tigo Pesa,4,0.23,0.8,0.89,0.5,466751,0,2,2025,0.73,0
TRX_000126,CUST_01724,2025-02-20,Mobile Phone,iPhone 13,Apple,USA,Premium,New,2392612,1,2392612,9.1,0.183,0.728,0.82,1.0,0.669,1.0,1.0,0.717,Physical Store,Cash,23,Male,Dar es Salaam,Christian,Others,Diploma,"1,000,001-2,000,000",Tigo Pesa,5,0.24,0.41,0.8,0.7,2392612,0,2,2025,0.47,1
TRX_000127,CUST_04820,2025-02-01,Mobile Phone,Nokia G10,Nokia,Finland,Mid-Range,Used,312667,1,312667,6.4,0.296,0.339,0.74,0.9,0.807,0.6,1.0,0.507,Physical Store,Cash,29,Male,Dar es Salaam,Muslim,Sukuma,Primary,"200,000-500,000",M-Pesa,5,0.48,0.9,0.53,0.7,312667,1,2,2025,0.72,1
TRX_000128,CUST_03767,2025-02-06,Mobile Phone,iPhone 12,Apple,USA,Premium,New,1608683,1,1608683,9.2,0.0,0.681,0.915,1.0,0.869,1.0,1.0,0.386,Physical Store,Cash,36,Male,Dar es Salaam,Christian,Nyamwezi,Primary,"<200,000",Tigo Pesa,3,0.43,0.78,0.74,0.7,1608683,0,2,2025,0.63,1
TRX_000129,CUST_04236,2025-01-20,Mobile Phone,iPhone 14,Apple,USA,Premium,New,1574253,1,1574253,9.0,0.0,0.612,0.745,1.0,0.995,1.0,1.0,0.425,Physical Store,Cash,41,Female,Dar es Salaam,Christian,Nyamwezi,Primary,"<200,000",Tigo Pesa,2,0.09,0.94,0.68,0.3,1574253,0,1,2025,0.63,1
TRX_000130,CUST_01354,2025-02-04,Mobile Phone,Vivo Y20,Vivo,China,Mid-Range,New,465773,1,465773,6.3,0.0,0.239,0.56,0.9,0.627,1.0,1.0,0.561,Mobile,Mobile Money,22,Female,Arusha,Muslim,Others,Secondary,"<200,000",M-Pesa,3,0.12,0.95,0.38,0.3,465773,0,2,2025,0.68,1
TRX_000131,CUST_00660,2025-02-16,Mobile Phone,iPhone 14,Apple,USA,Premium,New,1326634,1,1326634,8.0,0.215,0.448,0.815,0.9,0.649,1.0,1.0,0.487,Physical Store,Mobile Money,31,Male,Dodoma,Muslim,Others,Secondary,"<200,000",Airtel Money,3,0.23,0.71,0.56,0.5,1326634,1,2,2025,0.61,1
TRX_000132,CUST_03542,2025-01-27,Mobile Phone,Huawei Y6,Huawei,China,Premium,New,2114553,1,2114553,9.6,0.0,0.605,0.595,1.0,0.604,1.0,1.0,0.475,Physical Store,Card,15,Male,Dodoma,Christian,Others,Primary,"<200,000",Halopesa,2,0.19,0.78,0.63,0.5,2114553,0,1,2025,0.55,1
TRX_000133,CUST_02647,2025-02-20,Mobile Phone,Huawei P30,Huawei,China,Premium,New,1086036,1,1086036,8.2,0.339,0.344,0.525,1.0,0.819,1.0,1.0,0.629,Mobile,Mobile Money,28,Female,Tanga,Other,Makonde,Primary,"500,001-1,000,000",Airtel Money,2,0.05,0.73,0.42,0.0,1086036,0,2,2025,0.67,1
TRX_000134,CUST_02913,2025-01-24,Mobile Phone,Samsung Galaxy A23,Samsung,South Korea,Premium,New,2211633,1,2211633,9.8,0.466,0.735,0.925,1.0,0.764,1.0,1.0,0.694,Online,Cash,51,Female,Mwanza,Christian,Others,Bachelor,"1,000,001-2,000,000",M-Pesa,1,0.45,0.29,0.75,0.0,2211633,0,1,2025,0.55,1
TRX_000135,CUST_00654,2025-02-19,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,2396715,1,2396715,9.8,0.0,0.598,0.82,1.0,1.01,1.0,1.0,0.614,Online,Cash,31,Female,Zanzibar,Christian,Others,No formal,"200,000-500,000",M-Pesa,1,0.24,0.81,0.61,0.5,2396715,0,2,2025,0.51,1
TRX_000136,CUST_01422,2025-02-06,Mobile Phone,Itel A25,Itel,China,Budget,New,161116,1,161116,4.9,0.431,0.172,0.61,1.0,0.536,1.0,1.0,0.558,Physical Store,Cash,26,Male,Dar es Salaam,Other,Sukuma,Primary,"500,001-1,000,000",Airtel Money,3,0.22,0.53,0.35,0.3,161116,0,2,2025,0.66,1
TRX_000137,CUST_03732,2025-01-03,Mobile Phone,Infinix Hot 10,Infinix,China,Mid-Range,New,407291,1,407291,6.9,0.287,0.504,0.655,0.9,0.798,1.0,1.0,0.57,Physical Store,Mobile Money,32,Female,Dodoma,Muslim,Gogo,Bachelor,"200,000-500,000",M-Pesa,3,0.11,0.7,0.73,0.0,407291,0,1,2025,0.73,1
TRX_000138,CUST_02736,2025-02-18,Mobile Phone,iPhone 11,Apple,USA,Premium,New,1723682,1,1723682,8.1,0.0,0.632,0.77,1.0,0.62,1.0,0.8,0.535,Physical Store,Cash,18,Female,Arusha,Christian,Chagga,Primary,"<200,000",Airtel Money,1,0.14,0.87,0.78,1.0,1723682,0,2,2025,0.54,1
TRX_000139,CUST_02017,2025-01-15,Mobile Phone,Tecno Pop 5,Tecno,China,Mid-Range,New,479108,1,479108,6.9,0.437,0.573,0.7,1.0,0.619,1.0,1.0,0.584,Physical Store,Mobile Money,39,Female,Dar es Salaam,Christian,Others,Diploma,"500,001-1,000,000",Airtel Money,2,0.2,0.47,0.83,0.5,479108,0,1,2025,0.72,1
TRX_000140,CUST_00163,2025-01-19,Mobile Phone,iPhone 12,Apple,USA,Premium,New,1397488,1,1397488,8.3,0.779,0.349,0.87,0.9,1.086,1.0,1.0,0.845,Physical Store,Mobile Money,18,Male,Mwanza,Muslim,Makonde,Bachelor,"1,000,001-2,000,000",Airtel Money,5,0.34,0.19,0.42,0.0,1397488,1,1,2025,0.62,1
TRX_000141,CUST_04872,2025-02-08,Mobile Phone,Tecno Spark 9,Tecno,China,Mid-Range,New,266845,1,266845,7.3,0.853,0.548,0.725,1.0,0.508,1.0,1.0,0.665,Physical Store,Mobile Money,25,Female,Dar es Salaam,Christian,Sukuma,No formal,"1,000,001-2,000,000",Airtel Money,5,0.25,0.22,0.75,0.5,266845,1,2,2025,0.78,1
TRX_000142,CUST_01648,2024-12-21,Mobile Phone,Nokia G10,Nokia,Finland,Mid-Range,New,291810,1,291810,6.1,0.686,0.25,0.585,0.9,0.807,1.0,1.0,0.685,Physical Store,Mobile Money,29,Female,Mwanza,Muslim,Chagga,Diploma,"500,001-1,000,000",M-Pesa,5,0.17,0.43,0.41,0.0,291810,1,12,2024,0.71,1
TRX_000143,CUST_02999,2025-01-28,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,2262565,1,2262565,9.9,0.0,0.782,0.775,0.9,0.83,1.0,1.0,0.79,Physical Store,Mobile Money,30,Male,Mbeya,Muslim,Others,Primary,"<200,000",M-Pesa,3,0.15,0.88,0.79,0.3,2262565,0,1,2025,0.54,1
TRX_000144,CUST_03771,2025-02-02,Mobile Phone,Infinix Note 11,Infinix,China,Mid-Range,New,542105,1,542105,8.0,0.0,0.696,0.78,0.9,0.966,1.0,1.0,0.592,Mobile,Mobile Money,41,Male,Mbeya,Muslim,Sukuma,Secondary,"200,000-500,000",None,3,0.36,0.97,0.87,0.0,542105,1,2,2025,0.77,1
TRX_000145,CUST_01099,2025-02-25,Mobile Phone,iPhone 14,Apple,USA,Premium,New,1708884,1,1708884,9.3,0.231,0.837,0.875,0.9,0.719,1.0,1.0,0.876,Physical Store,Cash,27,Female,Arusha,Muslim,Others,Primary,"500,001-1,000,000",Tigo Pesa,3,0.35,0.54,0.9,0.0,1708884,0,2,2025,0.62,1
TRX_000146,CUST_00027,2025-01-20,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,Used,258461,1,258461,5.9,0.535,0.218,0.75,0.9,0.764,0.6,1.0,0.587,Physical Store,Cash,21,Male,Dodoma,Muslim,Others,Diploma,"200,000-500,000",Tigo Pesa,5,0.5,0.72,0.37,0.0,258461,0,1,2025,0.7,1
TRX_000147,CUST_02248,2025-01-11,Mobile Phone,Tecno Camon 19,Tecno,China,Mid-Range,New,502382,1,502382,6.2,0.0,0.211,0.685,1.0,0.709,1.0,1.0,0.432,Online,Card,40,Male,Dar es Salaam,Christian,Sukuma,Diploma,"<200,000",M-Pesa,5,0.17,0.86,0.34,0.3,502382,1,1,2025,0.67,1
